Starting the artificial neural network
Attempting feature set: ['danceability', 'energy', 'liveness', 'loudness', 'speechiness', 'tempo', 'valence', 'instrumentalness', 'acousticness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -4.89, time = 0.01s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.74, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.74, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.75, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.73, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.73, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.74, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.74, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.73, time = 0.03s
Attempting feature set: ['danceability', 'loudness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.98, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.87, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.83, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.82, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.82, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.78, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.78, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.78, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.79, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.78, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.81, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.81, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.81, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.81, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.81, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.80, time = 0.03s
Attempting feature set: ['loudness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.24, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.15, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.10, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.10, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.08, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.07, time = 0.03s
Attempting feature set: ['danceability', 'energy', 'liveness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -3.39, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -3.20, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -3.15, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -3.12, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -3.09, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -3.07, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -3.06, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -3.07, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -3.09, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -3.03, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -3.03, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -3.04, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -3.04, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -3.03, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -3.04, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -3.03, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -3.07, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -3.09, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -3.06, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -3.09, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -3.04, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -3.05, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -3.08, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -3.07, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -3.06, time = 0.03s
Attempting feature set: ['energy', 'liveness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.71, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.53, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.46, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.42, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.42, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.42, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.44, time = 0.03s
Attempting feature set: ['danceability', 'liveness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.76, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.59, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.53, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.51, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.51, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.49, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.52, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.48, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.47, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.47, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.48, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.49, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.48, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.47, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.47, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.48, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.49, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.49, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.47, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.51, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.49, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.48, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.50, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.51, time = 0.03s
Attempting feature set: ['liveness', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.03, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.88, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.80, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.70, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.76, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.72, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.73, time = 0.03s
Attempting feature set: ['danceability', 'energy', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.91, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.80, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.74, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.73, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.68, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.68, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.68, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.71, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.72, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.70, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.69, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.70, time = 0.03s
Attempting feature set: ['energy', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.17, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.02, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.01, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.95, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.95, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.00, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.01, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.00, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.99, time = 0.03s
Attempting feature set: ['danceability', 'tempo', 'valence', 'instrumentalness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.23, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.14, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.09, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.07, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.03, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.06, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.05, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.04, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.06, time = 0.03s
